"","AbsTime","date.time","cps3721","corr.factor","MPVPosition","elapsed.time","id","treat","mass","conc","Vid","mearging.id","conc.bg.mn","conc.bg.sd","conc.corr","comp","nn","OTV","K","Group","date.time.weather","date","time","temp","temp.K","n","flux","flux.time","cum","exp"
"5731",44743.905786371,2022-07-01 21:46:20,48.822833799183,123.224101483552,4,"29.4","4","Separated","m101",0.15899344,"0","m101 29.4",0.163946506666667,0.0220243785882322,-0.00495306666666668,"Acetyl acetone","101.05",10,2.96,"Other","01-07-2022 22:00:00","01-07-2022","22:00:00","14.8",287.95,-2.09623354540377e-13,0,0,0,"22K"
"5732",44743.977973386,2022-07-01 23:30:17,46.8603811916918,117.536128846,4,"31.2","4","Separated","m101",0.20340824,"0","m101 31.2",0.171343744,0.0380643480927572,0.032064496,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 00:00:00","02-07-2022","00:00:00","14.2",287.35,1.35986498845261e-12,3.5226812579881e-09,3.66358850830763e-07,3.66358850830763e-07,"22K"
"5733",44744.050160402,2022-07-02 01:14:14,44.6556444818871,111.145919966302,4,"32.9","4","Separated","m101",0.165205592,"0","m101 32.9",0.166659050666667,0.0206686495936397,-0.00145345866666667,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 01:00:00","02-07-2022","01:00:00","13.7",286.85,-6.17490680825374e-14,3.97555477785169e-09,4.13457696896576e-07,7.79816547727338e-07,"22K"
"5734",44744.122335843,2022-07-02 02:58:10,42.1811193850589,103.973756425655,4,"34.6","4","Separated","m101",0.120857392,"0","m101 34.6",0.125075490666667,0.0097793681818795,-0.00421809866666666,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 03:00:00","02-07-2022","03:00:00","12.8",285.95,-1.79766684771717e-13,0,0,7.79816547727338e-07,"22K"
"5735",44744.194535409,2022-07-02 04:42:08,34.6840716567143,82.2443132898209,4,"36.4","4","Separated","m101",0.13461784,"0","m101 36.4",0.123217992,0.0447964737153251,0.011399848,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 05:00:00","02-07-2022","05:00:00","12.2",285.35,4.86859624499112e-13,9.40489816525135e-10,9.78109409186141e-08,8.77627488645952e-07,"22K"
"5736",44744.266710356,2022-07-02 06:26:04,27.7871354879461,62.254233498263,4,"38.1","4","Separated","m101",0.114142336,"0","m101 38.1",0.122272173333333,0.00565418075264995,-0.00812983733333333,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 06:00:00","02-07-2022","06:00:00","13.6",286.75,-3.4551030541569e-13,4.32890431439534e-10,4.50206048697115e-08,9.22648093515664e-07,"22K"
"5737",44744.338897376,2022-07-02 08:10:01,47.5040562466198,119.401756625203,4,"39.8","4","Separated","m101",0.147897584,"0","m101 39.8",0.152662296,0.0174423134726964,-0.004764712,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 08:00:00","02-07-2022","08:00:00","16.9",290.05,-2.00191835395379e-13,0,0,9.22648093515664e-07,"22K"
"5738",44744.411084395,2022-07-02 09:53:58,51.3887732733983,130.661220455618,4,"41.6","4","Separated","m101",0.15874332,"0","m101 41.6",0.173997285333333,0.0371635831779629,-0.0152539653333334,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 10:00:00","02-07-2022","10:00:00","19.3",292.45,-6.35643639070232e-13,0,0,9.22648093515664e-07,"22K"
"5739",44744.483259842,2022-07-02 11:37:54,51.2935852348627,130.385327444726,4,"43.3","4","Separated","m101",0.163267976,"0","m101 43.3",0.181531965333333,0.034628989716566,-0.0182639893333333,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 12:00:00","02-07-2022","12:00:00","20.6",293.75,-7.57705335711468e-13,0,0,9.22648093515664e-07,"22K"
"5740",44744.699820919,2022-07-02 16:49:45,46.643109540636,116.90638869258,4,"48.5","4","Separated","m101",0.204651144,"0","m101 48.5",0.172727248,0.0188183626468158,0.031923896,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 17:00:00","02-07-2022","17:00:00","19.1",292.25,1.33120194489381e-12,1.75636639913192e-09,1.8266210550972e-07,1.10531019902538e-06,"22K"
"5741",44744.772007943,2022-07-02 18:33:42,46.1269824598256,115.410445961559,4,"50.2","4","Separated","m101",0.211082928,"0","m101 50.2",0.199415002666667,0.0181685853727367,0.0116679253333333,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 19:00:00","02-07-2022","19:00:00","17.7",290.85,4.88885491584494e-13,5.57412261158976e-09,5.79708751605335e-07,1.68501895063072e-06,"22K"
"5742",44744.844194964,2022-07-02 20:17:39,41.6323010161451,102.383061265195,4,"51.9","4","Separated","m101",0.162748792,"0","m101 51.9",0.24253204,0.0429404059056549,-0.079783248,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 20:00:00","02-07-2022","20:00:00","16.7",289.85,-3.35444738163326e-12,0,0,1.68501895063072e-06,"22K"
"5743",44744.916370407,2022-07-02 22:01:35,40.5622269242395,99.2815585172158,4,"53.7","4","Separated","m101",0.160604864,"0","m101 53.7",0.199466506666667,0.0187383846981252,-0.0388616426666667,"Acetyl acetone","101.05",10,2.96,"Other","02-07-2022 22:00:00","02-07-2022","22:00:00","14.4",287.55,-1.64698770893744e-12,0,0,1.68501895063072e-06,"22K"
"5744",44744.988557421,2022-07-02 23:45:32,40,97.652,4,"55.4","4","Separated","m101",0.22545136,"0","m101 55.4",0.177777304,0.0571392806402169,0.047674056,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 00:00:00","03-07-2022","00:00:00","13.4",286.55,2.02751588496451e-12,1.16538945757618e-09,1.21200503587923e-07,1.80621945421864e-06,"22K"
"5745",44745.060744436,2022-07-03 01:29:29,31.0826966058527,71.8060878424035,4,"57.1","4","Separated","m101",0.14895608,"0","m101 57.1",0.178609261333333,0.0370030506045554,-0.0296531813333333,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 01:00:00","03-07-2022","01:00:00","13.1",286.25,-1.26243310323374e-12,2.34311008796072e-09,2.43683449147915e-07,2.04990290336656e-06,"22K"
"5746",44745.13291988,2022-07-03 03:13:25,34.0913307359996,80.5263130052212,4,"58.9","4","Separated","m101",0.18663688,"0","m101 58.9",0.149571957333333,0.0281743838928233,0.0370649226666667,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 03:00:00","03-07-2022","03:00:00","14.3",287.45,1.57138774316777e-12,9.46191380642228e-10,9.84039035867918e-08,2.14830680695335e-06,"22K"
"5747",44745.205106898,2022-07-03 04:57:22,41.8328009692697,102.964190329331,4,"60.6","4","Separated","m101",0.128069728,"0","m101 60.6",0.152822826666667,0.0233783591001994,-0.0247530986666667,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 05:00:00","03-07-2022","05:00:00","14.6",287.75,-1.04832710931029e-12,1.60190331957792e-09,1.66597945236104e-07,2.31490475218945e-06,"22K"
"5748",44745.277293915,2022-07-03 06:41:19,43.72574385511,108.450695989651,4,"62.3","4","Separated","m101",0.164191496,"0","m101 62.3",0.139236328,0.0196781646679286,0.024955168,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 07:00:00","03-07-2022","07:00:00","16.6",289.75,1.04958986696043e-12,3.86726803805078e-12,4.02195875957281e-10,2.31530694806541e-06,"22K"
"5749",44745.349469359,2022-07-03 08:25:15,51.1381920814539,129.934935928886,4,"64.1","4","Separated","m101",0.164686112,"0","m101 64.1",0.182897314666667,0.019842829102314,-0.0182112026666667,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 08:00:00","03-07-2022","08:00:00","18.6",291.75,-7.60694609578304e-13,8.84758366152854e-10,9.20148700798968e-08,2.40732181814531e-06,"22K"
"5750",44745.42167953,2022-07-03 10:09:14,60.2912541480405,156.464171022681,4,"65.8","4","Separated","m101",0.2120692,"0","m101 65.8",0.165577269333333,0.0103649034764095,0.0464919306666667,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 10:00:00","03-07-2022","10:00:00","20.9",294.05,1.9268103642408e-12,3.57129666713809e-09,3.71414853382362e-07,2.77873667152767e-06,"22K"
"5751",44745.710416086,2022-07-03 17:05:00,50.5957086391869,128.362601919819,4,"72.7","4","Separated","m101",0.22816272,"0","m101 72.7",0.259421208,0.0319141663706015,-0.031258488,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 17:00:00","03-07-2022","17:00:00","21.4",294.55,-1.29327688643594e-12,1.9402327674232e-09,2.01784207812013e-07,2.98052087933968e-06,"22K"
"5752",44745.782591548,2022-07-03 18:48:56,56.8857958798902,146.593790778274,4,"74.5","4","Separated","m101",0.13117684,"0","m101 74.5",0.225761469333333,0.0367305672419082,-0.0945846293333334,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 19:00:00","03-07-2022","19:00:00","18.5",291.65,-3.95222045393927e-12,0,0,2.98052087933968e-06,"22K"
"5753",44745.85477858,2022-07-03 20:32:53,47.3173425911314,118.860585766135,4,"76.2","4","Separated","m101",0.156554992,"0","m101 76.2",0.250459413333333,0.0101164539432616,-0.0939044213333333,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 21:00:00","03-07-2022","21:00:00","16.5",289.65,-3.95089132472919e-12,0,0,2.98052087933968e-06,"22K"
"5754",44745.926965601,2022-07-03 22:16:50,47.9090808782964,120.575680017654,4,"77.9","4","Separated","m101",0.1836088,"0","m101 77.9",0.19125448,0.0254672333028619,-0.00764568000000001,"Acetyl acetone","101.05",10,2.96,"Other","03-07-2022 22:00:00","03-07-2022","22:00:00","15.4",288.55,-3.22907115077583e-13,0,0,2.98052087933968e-06,"22K"
"5755",44745.999152618,2022-07-04 00:00:47,47.2367946262525,118.62712554473,4,"79.7","4","Separated","m101",0.116108664,"0","m101 79.7",0.166707890666667,0.0407620653569835,-0.0505992266666667,"Acetyl acetone","101.05",10,2.96,"Other","04-07-2022 00:00:00","04-07-2022","00:00:00","13.9",287.05,-2.14817127078029e-12,0,0,2.98052087933968e-06,"22K"
"5756",44746.071339633,2022-07-04 01:44:44,45.3356900373145,113.116964004152,4,"81.4","4","Separated","m101",0.165374608,"0","m101 81.4",0.14630688,0.038918245412274,0.019067728,"Acetyl acetone","101.05",10,2.96,"Other","04-07-2022 02:00:00","04-07-2022","02:00:00","13.5",286.65,8.10642890069979e-13,0,0,2.98052087933968e-06,"22K"
"5757",44746.143526649,2022-07-04 03:28:41,44.3988050784167,110.401496639283,4,"83.1","4","Separated","m101",0.167138472,"0","m101 83.1",0.119596037333333,0.0154092816004367,0.0475424346666667,"Acetyl acetone","101.05",10,2.96,"Other","04-07-2022 03:00:00","04-07-2022","03:00:00","12.6",285.75,2.02757886342619e-12,8.69221760218334e-09,9.03990630627067e-07,3.88451150996675e-06,"22K"
"5758",44746.215713664,2022-07-04 05:12:38,32.0501295542277,74.6100954999736,4,"84.9","4","Separated","m101",0.120483544,"0","m101 84.9",0.105025930666667,0.0235996183690124,0.0154576133333333,"Acetyl acetone","101.05",10,2.96,"Other","04-07-2022 05:00:00","04-07-2022","05:00:00","13",286.15,6.58311232129642e-13,8.22569312540917e-09,8.55472085042554e-07,4.7399835950093e-06,"22K"
"5759",44746.287900682,2022-07-04 06:56:35,40.5041883571598,99.1133395343921,4,"86.6","4","Separated","m101",0.105892816,"0","m101 86.6",0.111962592,0.0106350727609088,-0.006069776,"Acetyl acetone","101.05",10,2.96,"Other","04-07-2022 07:00:00","04-07-2022","07:00:00","15.2",288.35,-2.56528300711691e-13,1.23048337023863e-09,1.27970270504817e-07,4.86795386551412e-06,"22K"
"5760",44746.360076126,2022-07-04 08:40:31,48.338536430499,121.820413990158,4,"88.3","4","Separated","m101",0.133745824,"0","m101 88.3",0.117346634666667,0.0341205434834102,0.0163991893333333,"Acetyl acetone","101.05",10,2.96,"Other","04-07-2022 09:00:00","04-07-2022","09:00:00","16.5",289.65,6.89971930498005e-13,1.32744608265386e-09,1.38054392596002e-07,5.00600825811012e-06,"22K"
"5761",44742.679726839,2022-06-30 16:20:49,61.4679115943742,159.874594965134,4,"0","4","Separated","m103",0.91296955,"0","m103 0",1.32068623333333,0.148188238574139,-0.407716683333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","30-06-2022 16:00:00","30-06-2022","16:00:00","24.4",297.55,-1.66986400784913e-11,0,0,0,"22K"
"5762",44742.751905092,2022-06-30 18:04:45,63.1873274930997,164.858150006,4,"1.73","4","Separated","m103",0.7933199,"0","m103 1.73",1.22159416666667,0.204820610893413,-0.428274266666667,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","30-06-2022 18:00:00","30-06-2022","18:00:00","23.1",296.25,-1.76175777607121e-11,0,0,0,"22K"
"5763",44742.824103731,2022-06-30 19:48:43,61.3644763101486,159.574798137335,4,"3.46","4","Separated","m103",0.7193126,"0","m103 3.46",1.16559311666667,0.278360972098992,-0.446280516666667,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","30-06-2022 20:00:00","30-06-2022","20:00:00","21.1",294.25,-1.84830667380667e-11,0,0,0,"22K"
"5764",44742.896279203,2022-06-30 21:32:39,57.9643765903308,149.719949109415,4,"5.2","4","Separated","m103",0.70307795,"0","m103 5.2",0.951849433333333,0.122771325700572,-0.248771483333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","30-06-2022 22:00:00","30-06-2022","22:00:00","17.4",290.55,-1.04342753205802e-11,0,0,0,"22K"
"5765",44742.968477801,2022-06-30 23:16:37,52.0415018287676,132.5530889005,4,"6.93","4","Separated","m103",0.534199535,"0","m103 6.93",0.767962083333333,0.0769341931602966,-0.233762548333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","30-06-2022 23:00:00","30-06-2022","23:00:00","16.4",289.55,-9.83861439800463e-12,0,0,0,"22K"
"5766",44743.040653243,2022-07-01 01:00:33,52.5699484661252,134.084738634217,4,"8.66","4","Separated","m103",0.5185628,"0","m103 8.66",0.58623405,0.0102168042981894,-0.0676712499999999,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 01:00:00","01-07-2022","01:00:00","15.1",288.25,-2.86099737081487e-12,0,0,0,"22K"
"5767",44743.112840259,2022-07-01 02:44:30,51.2280318742495,130.195327584325,4,"10.4","4","Separated","m103",0.4263708,"0","m103 10.4",0.53333975,0.0203652123137104,-0.10696895,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 03:00:00","01-07-2022","03:00:00","14.4",287.55,-4.53343023605788e-12,0,0,0,"22K"
"5768",44743.185027276,2022-07-01 04:28:27,50.3219124398164,127.569031015564,4,"12.1","4","Separated","m103",0.385068225,"0","m103 12.1",0.432948725,0.0481873273972071,-0.0478805,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 04:00:00","01-07-2022","04:00:00","14.3",287.45,-2.02992008140377e-12,0,0,0,"22K"
"5769",44743.257214293,2022-07-01 06:12:24,51.1802517150111,130.056841570788,4,"13.9","4","Separated","m103",0.359863775,"0","m103 13.9",0.444725063333333,0.0359417321169839,-0.0848612883333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 06:00:00","01-07-2022","06:00:00","17.5",290.65,-3.55813047535051e-12,0,0,0,"22K"
"5770",44743.329401314,2022-07-01 07:56:21,60.829666201567,158.024704518622,4,"15.6","4","Separated","m103",0.47795575,"0","m103 15.6",0.529241563333333,0.1281592274658,-0.0512858133333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 08:00:00","01-07-2022","08:00:00","19.3",292.45,-2.1371165010215e-12,0,0,0,"22K"
"5771",44743.401576766,2022-07-01 09:40:17,65.2676932897152,170.88788223091,4,"17.3","4","Separated","m103",0.446942,"0","m103 17.3",0.5800442,0.0416887207098335,-0.1331022,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 10:00:00","01-07-2022","10:00:00","20.5",293.65,-5.52379820559713e-12,0,0,0,"22K"
"5772",44743.473763789,2022-07-01 11:24:14,67.8931875525652,178.497614802355,4,"19.1","4","Separated","m103",0.49773145,"0","m103 19.1",0.572664683333333,0.121415739466516,-0.0749332333333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 11:00:00","01-07-2022","11:00:00","20.8",293.95,-3.10658745428091e-12,0,0,0,"22K"
"5773",44743.689225322,2022-07-01 16:34:30,50.599879353873,128.374690319265,4,"24.2","4","Separated","m103",0.38379263,"0","m103 24.2",1.06816515,0.408673300421042,-0.68437252,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 17:00:00","01-07-2022","17:00:00","15.5",288.65,-2.88937277854888e-11,0,0,0,"22K"
"5774",44743.761412339,2022-07-01 18:18:27,82.7469049613702,221.549629340035,4,"26","4","Separated","m103",0.6623462,"0","m103 26",0.591842683333333,0.114822847752269,0.0705035166666667,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 18:00:00","01-07-2022","18:00:00","15.6",288.75,2.97557816325974e-12,0,0,0,"22K"
"5775",44743.833610929,2022-07-01 20:02:24,53.4510220334484,136.638442261747,4,"27.7","4","Separated","m103",0.37046435,"0","m103 27.7",0.453878616666667,0.156955758155336,-0.0834142666666666,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 20:00:00","01-07-2022","20:00:00","15.5",288.65,-3.52169183311573e-12,0,0,0,"22K"
"5776",44743.905786371,2022-07-01 21:46:20,48.822833799183,123.224101483552,4,"29.4","4","Separated","m103",0.27115929,"0","m103 29.4",0.344550041666667,0.0160962285083667,-0.0733907516666666,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","01-07-2022 22:00:00","01-07-2022","22:00:00","14.8",287.95,-3.10603845898965e-12,0,0,0,"22K"
"5777",44743.977973386,2022-07-01 23:30:17,46.8603811916918,117.536128846,4,"31.2","4","Separated","m103",0.252998025,"0","m103 31.2",0.3124208,0.0258839498152407,-0.059422775,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 00:00:00","02-07-2022","00:00:00","14.2",287.35,-2.52013788831102e-12,0,0,0,"22K"
"5778",44744.050160402,2022-07-02 01:14:14,44.6556444818871,111.145919966302,4,"32.9","4","Separated","m103",0.271175845,"0","m103 32.9",0.287275331666667,0.00156041197340905,-0.0160994866666667,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 01:00:00","02-07-2022","01:00:00","13.7",286.85,-6.83974247822138e-13,0,0,0,"22K"
"5779",44744.122335843,2022-07-02 02:58:10,42.1811193850589,103.973756425655,4,"34.6","4","Separated","m103",0.25665195,"0","m103 34.6",0.264746413333333,0.0270292424550025,-0.00809446333333331,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 03:00:00","02-07-2022","03:00:00","12.8",285.95,-3.44969369715917e-13,0,0,0,"22K"
"5780",44744.194535409,2022-07-02 04:42:08,34.6840716567143,82.2443132898209,4,"36.4","4","Separated","m103",0.15704976,"0","m103 36.4",0.252672156666667,0.0152352180642897,-0.0956223966666667,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 05:00:00","02-07-2022","05:00:00","12.2",285.35,-4.08379867300323e-12,0,0,0,"22K"
"5781",44744.266710356,2022-07-02 06:26:04,27.7871354879461,62.254233498263,4,"38.1","4","Separated","m103",0.20290367,"0","m103 38.1",0.25608091,0.0346640910096154,-0.05317724,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 06:00:00","02-07-2022","06:00:00","13.6",286.75,-2.25998180286224e-12,0,0,0,"22K"
"5782",44744.338897376,2022-07-02 08:10:01,47.5040562466198,119.401756625203,4,"39.8","4","Separated","m103",0.24975303,"0","m103 39.8",0.286404008333333,0.10084113211605,-0.0366509783333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 08:00:00","02-07-2022","08:00:00","16.9",290.05,-1.53990978291789e-12,0,0,0,"22K"
"5783",44744.411084395,2022-07-02 09:53:58,51.3887732733983,130.661220455618,4,"41.6","4","Separated","m103",0.27736548,"0","m103 41.6",0.356752295,0.0363638938311407,-0.079386815,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 10:00:00","02-07-2022","10:00:00","19.3",292.45,-3.30810532724399e-12,0,0,0,"22K"
"5784",44744.483259842,2022-07-02 11:37:54,51.2935852348627,130.385327444726,4,"43.3","4","Separated","m103",0.3258411,"0","m103 43.3",0.425778976666667,0.0948528330226785,-0.0999378766666667,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 12:00:00","02-07-2022","12:00:00","20.6",293.75,-4.14605270557217e-12,0,0,0,"22K"
"5785",44744.699820919,2022-07-02 16:49:45,46.643109540636,116.90638869258,4,"48.5","4","Separated","m103",0.27618126,"0","m103 48.5",0.509351268333333,0.129480438168034,-0.233170008333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 17:00:00","02-07-2022","17:00:00","19.1",292.25,-9.723010267426e-12,0,0,0,"22K"
"5786",44744.772007943,2022-07-02 18:33:42,46.1269824598256,115.410445961559,4,"50.2","4","Separated","m103",0.30367847,"0","m103 50.2",0.4494188,0.139090300993297,-0.14574033,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 19:00:00","02-07-2022","19:00:00","17.7",290.85,-6.10651258387692e-12,0,0,0,"22K"
"5787",44744.844194964,2022-07-02 20:17:39,41.6323010161451,102.383061265195,4,"51.9","4","Separated","m103",0.33657519,"0","m103 51.9",0.381633313333333,0.0703817404026196,-0.0450581233333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 20:00:00","02-07-2022","20:00:00","16.7",289.85,-1.8944466116096e-12,0,0,0,"22K"
"5788",44744.916370407,2022-07-02 22:01:35,40.5622269242395,99.2815585172158,4,"53.7","4","Separated","m103",0.246705835,"0","m103 53.7",0.336526313333333,0.0483488397772548,-0.0898204783333334,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","02-07-2022 22:00:00","02-07-2022","22:00:00","14.4",287.55,-3.80666419828852e-12,0,0,0,"22K"
"5789",44744.988557421,2022-07-02 23:45:32,40,97.652,4,"55.4","4","Separated","m103",0.213524025,"0","m103 55.4",0.232152915,0.00395382720806373,-0.01862889,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 00:00:00","03-07-2022","00:00:00","13.4",286.55,-7.92262575566393e-13,0,0,0,"22K"
"5790",44745.060744436,2022-07-03 01:29:29,31.0826966058527,71.8060878424035,4,"57.1","4","Separated","m103",0.2112418,"0","m103 57.1",0.26115104,0.0187692816407401,-0.04990924,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 01:00:00","03-07-2022","01:00:00","13.1",286.25,-2.12479990005021e-12,0,0,0,"22K"
"5791",44745.13291988,2022-07-03 03:13:25,34.0913307359996,80.5263130052212,4,"58.9","4","Separated","m103",0.178766265,"0","m103 58.9",0.2263735,0.0216631277520854,-0.047607235,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 03:00:00","03-07-2022","03:00:00","14.3",287.45,-2.01833486172049e-12,0,0,0,"22K"
"5792",44745.205106898,2022-07-03 04:57:22,41.8328009692697,102.964190329331,4,"60.6","4","Separated","m103",0.173733975,"0","m103 60.6",0.23786095,0.0182401176893743,-0.064126975,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 05:00:00","03-07-2022","05:00:00","14.6",287.75,-2.71586386964523e-12,0,0,0,"22K"
"5793",44745.277293915,2022-07-03 06:41:19,43.72574385511,108.450695989651,4,"62.3","4","Separated","m103",0.153564825,"0","m103 62.3",0.278650606666667,0.0367372465308481,-0.125085781666667,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 07:00:00","03-07-2022","07:00:00","16.6",289.75,-5.26098517702458e-12,0,0,0,"22K"
"5794",44745.349469359,2022-07-03 08:25:15,51.1381920814539,129.934935928886,4,"64.1","4","Separated","m103",0.21300953,"0","m103 64.1",0.289420601666667,0.0462165915834131,-0.0764110716666667,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 08:00:00","03-07-2022","08:00:00","18.6",291.75,-3.19174364224315e-12,0,0,0,"22K"
"5795",44745.42167953,2022-07-03 10:09:14,60.2912541480405,156.464171022681,4,"65.8","4","Separated","m103",0.3325792,"0","m103 65.8",0.349782425,0.066238862829451,-0.017203225,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 10:00:00","03-07-2022","10:00:00","20.9",294.05,-7.12970009054328e-13,0,0,0,"22K"
"5796",44745.710416086,2022-07-03 17:05:00,50.5957086391869,128.362601919819,4,"72.7","4","Separated","m103",0.28397587,"0","m103 72.7",0.441936011666667,0.148535725748256,-0.157960141666667,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 17:00:00","03-07-2022","17:00:00","21.4",294.55,-6.53538329159254e-12,0,0,0,"22K"
"5797",44745.782591548,2022-07-03 18:48:56,56.8857958798902,146.593790778274,4,"74.5","4","Separated","m103",0.314579185,"0","m103 74.5",0.405309185,0.061003818942584,-0.09073,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 19:00:00","03-07-2022","19:00:00","18.5",291.65,-3.79115469726262e-12,0,0,0,"22K"
"5798",44745.85477858,2022-07-03 20:32:53,47.3173425911314,118.860585766135,4,"76.2","4","Separated","m103",0.25913219,"0","m103 76.2",0.359588001666667,0.0372643263966734,-0.100455811666667,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 21:00:00","03-07-2022","21:00:00","16.5",289.65,-4.22653150082911e-12,0,0,0,"22K"
"5799",44745.926965601,2022-07-03 22:16:50,47.9090808782964,120.575680017654,4,"77.9","4","Separated","m103",0.22580891,"0","m103 77.9",0.307455088333333,0.0510937388071025,-0.0816461783333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","03-07-2022 22:00:00","03-07-2022","22:00:00","15.4",288.55,-3.4482389928334e-12,0,0,0,"22K"
"5800",44745.999152618,2022-07-04 00:00:47,47.2367946262525,118.62712554473,4,"79.7","4","Separated","m103",0.14838483,"0","m103 79.7",0.223982915,0.00988692221674673,-0.075598085,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","04-07-2022 00:00:00","04-07-2022","00:00:00","13.9",287.05,-3.20948846496876e-12,0,0,0,"22K"
"5801",44746.071339633,2022-07-04 01:44:44,45.3356900373145,113.116964004152,4,"81.4","4","Separated","m103",0.19010085,"0","m103 81.4",0.188479965,0.0249839385008534,0.001620885,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","04-07-2022 02:00:00","04-07-2022","02:00:00","13.5",286.65,6.89100925328429e-14,0,0,0,"22K"
"5802",44746.143526649,2022-07-04 03:28:41,44.3988050784167,110.401496639283,4,"83.1","4","Separated","m103",0.243426655,"0","m103 83.1",0.220593081666667,0.0401138383085489,0.0228335733333333,"C5 carboxylic acid","103.06699999999999",0.2,2.15,"Carboxylic acid","04-07-2022 03:00:00","04-07-2022","03:00:00","12.6",285.75,9.73801005181137e-13,3.19336279710203e-09,3.32109730898611e-07,3.32109730898611e-07,"22K"
